opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
21,4.016526,73.85827,2.9262052,60.42119,9,3.2349749,49.14806,6.548424,62.59179,11
21,4.1010575,72.11595,2.8430655,62.24404,9,3.2349749,49.14806,6.548424,62.54577,10
21,4.0948267,69.816864,2.8379488,61.87005,9,3.2349749,49.14806,6.548424,62.595963,10
21,4.0948267,69.816864,2.8379488,61.814117,9,3.2349749,49.14806,6.548424,62.53936,10
19,4.2134533,68.61741,2.9030979,61.790462,9,3.2349749,49.14806,6.548424,62.594315,11
19,4.2134533,68.61741,2.9030979,61.69361,9,3.2349749,49.14806,6.548424,62.496216,11
19,4.2134533,68.61741,2.9030979,61.82803,9,3.2349749,49.14806,6.548424,62.63237,13
21,4.249059,69.28085,2.8430655,63.025238,9,3.2349749,49.14806,6.548424,62.648926,12
22,4.267114,69.311516,2.8147004,63.041508,9,3.2349749,49.14806,6.548424,62.560947,11
22,4.267114,69.311516,2.8147004,62.998306,9,3.2349749,49.14806,6.548424,62.51808,10
23,4.2784724,69.3395,2.7888017,63.59983,9,3.2349749,49.14806,6.548424,62.6356,10
23,4.2784724,69.3395,2.7888017,63.62389,9,3.2349749,49.14806,6.548424,62.659286,10
23,4.2784724,69.3395,2.7888017,63.585785,9,3.2349749,49.14806,6.548424,62.621746,11
25,4.3078966,69.38877,2.8117602,63.07634,9,3.2349749,49.14806,6.548424,62.553604,10
24,4.293797,69.365166,2.8364575,63.68954,9,3.2349749,49.14806,6.548424,62.66211,10
21,4.333827,69.99157,2.7068164,63.986443,9,3.2349749,49.14806,6.548424,62.66539,10
23,4.3496175,66.768906,2.6644003,63.829174,8,3.3422034,52.234016,6.582102,64.166595,9
23,4.3496175,66.768906,2.6644003,63.820457,8,3.3422034,52.234016,6.582102,64.157845,10
23,4.3496175,66.768906,2.6644003,63.93405,8,3.3422034,52.234016,6.582102,64.27203,11
23,4.343818,63.749214,2.6608977,63.482773,8,3.3422034,52.234016,6.582102,64.210106,9
22,4.5412645,66.646904,2.7818475,66.18151,8,3.3422034,52.234016,6.582102,64.02934,10
22,4.33543,63.467117,2.676098,62.862198,8,3.3422034,52.234016,6.582102,64.075836,10
22,4.33543,63.467117,2.676098,62.882774,8,3.3422034,52.234016,6.582102,64.0968,10
21,4.3268595,64.92123,2.6978633,63.179302,8,3.3422034,52.234016,6.582102,64.27762,10
22,4.3413777,63.467117,2.676098,63.156445,8,3.3422034,52.234016,6.582102,64.15203,9
22,4.3413777,63.467117,2.676098,63.28042,8,3.3422034,52.234016,6.582102,64.27797,10
22,4.3413777,63.467117,2.676098,63.258057,8,3.3422034,52.234016,6.582102,64.25526,10
20,4.5432024,68.16728,2.8327565,66.1153,8,3.3422034,52.234016,6.582102,64.06159,10
21,4.3268595,64.38521,2.6978633,62.99624,8,3.3422034,52.234016,6.582102,64.09138,10
